Ah Teing = (t:khua) (w:Ah Teing) (e:koi khua pan? ko ~ hi ung)
Mkyam-im = (t:khua) (w:Mkyam-im) (e:koi khua pan? ko ~ hi ung)
Mleng = (t:khua) (w:Mleng) (e:koi khua pan? ko ~ hi ung)
Mongken = (t:khua) (w:Mongken) (e:koi khua pan? ko ~ hi ung)
Monglang = (t:khua) (w:Monglang) (e:koi khua pan? ko ~ hi ung)
Msang = (t:khua) (w:Msang) (e:koi khua pan? ko ~ hi ung)
Mshawng = (t:khua) (w:Mshawng) (e:koi khua pan? ko ~ hi ung)
Mshwe = (t:khua) (w:Mshwe) (e:koi khua pan? ko ~ hi ung)
Mthongnu = (t:khua) (w:Mthongnu) (e:koi khua pan? ko ~ hi ung)
Mthu = (t:khua) (w:Mthu) (e:koi khua pan? ko ~ hi ung)
Mthway = (t:khua) (w:Mthway) (e:koi khua pan? ko ~ hi ung)
Muaizawl = (t:khua) (w:Muaizawl) (e:koi khua pan? ko ~ hi ung)
Mualbem = (t:khua) (w:Mualbem) (e:koi khua pan? ko ~ hi ung)
Mualkai = (t:khua) (w:Mualkai) (e:koi khua pan? ko ~ hi ung)
Mualkawi = (t:khua) (w:Mualkawi) (e:koi khua pan? ko ~ hi ung)
Mualnuam = (t:khua) (w:Mualnuam) (e:koi khua pan? ko ~ hi ung)
Mualpi = (t:khua) (w:Mualpi) (e:koi khua pan? ko ~ hi ung)
Muchintang = (t:khua) (w:Muchintang) (e:koi khua pan? ko ~ hi ung)
Muhlaung = (t:khua) (w:Muhlaung) (e:koi khua pan? ko ~ hi ung)
Muizawl = (t:khua) (w:Muizawl) (e:koi khua pan? ko ~ hi ung)
Murang = (t:khua) (w:Murang) (e:koi khua pan? ko ~ hi ung)
Mwedon = (t:khua) (w:Mwedon) (e:koi khua pan? ko ~ hi ung)
Mwei Shi = (t:khua) (w:Mwei Shi) (e:koi khua pan? ko ~ hi ung)
Mwendaung = (t:khua) (w:Mwendaung) (e:koi khua pan? ko ~ hi ung)
